Mean Variance AutoCorreDistance
1.107891 0.100577 2.850183
0.928861 0.099471 2.850183
1.125031 0.075549 0.849935
1.016139 0.080501 1.567487
1.125837 0.112144 1.464196
1.016983 0.094718 1.464196
1.134273 0.075886 1.464196
1.036955 0.182368 1.464196
1.149476 0.126268 1.464196
1.032345 0.171021 0.812071
1.117190 0.125712 0.812071
1.049573 0.101359 0.424002
1.166500 0.213615 0.424002
1.070961 0.113605 0.424002
1.092247 0.111015 0.424002
1.098616 0.150588 0.424002
1.058974 0.202868 0.424002
1.204990 0.144991 0.424002
0.897497 0.125688 0.424002
1.332925 0.281055 0.424002
1.360515 0.137023 3.860736
1.421529 0.156216 3.860736
0.731251 0.104167 3.860736
1.262530 0.074214 3.860736
1.017056 0.095226 3.860736
1.182819 0.098050 3.860736
0.943800 0.158523 3.860736
1.164041 0.071942 3.860736
0.912353 0.200939 1.085150
1.119904 0.134456 0.945569
0.887934 0.312266 0.945569
1.078001 0.115871 0.991908
0.862619 0.111639 0.991908
0.915217 0.077692 0.991908
0.888295 0.103172 0.991908
1.288743 0.105819 0.991908
0.890722 0.195102 0.991908
1.112439 0.131691 1.020846
0.926599 0.108904 0.884420
1.127634 0.183321 0.715709
0.973959 0.159123 0.715709
1.169385 0.143200 0.715709
1.019688 0.114899 0.715709
1.162399 0.111975 0.715709
1.045990 0.056091 0.715709
1.128436 0.096987 1.270957
1.039693 0.075830 1.270957
1.109603 0.095961 0.872482
1.045209 0.146015 0.872482
1.091495 0.164114 0.872482
1.045384 0.124542 0.650116
1.104588 0.073013 0.650116
1.067794 0.114942 0.650116
0.892691 0.235930 0.650116
1.129440 0.099034 1.785704
1.072414 0.089336 0.924707
1.203422 0.090655 0.924707
1.075002 0.049338 0.924707
1.256094 0.154322 0.924707
1.010237 0.124352 0.924707
1.280177 0.266108 0.924707
1.063372 0.094849 2.659792
1.189394 0.169294 2.659792
0.965784 0.109730 2.659792
1.148270 0.098087 2.659792
0.931373 0.063174 2.659792
1.092252 0.114792 0.176133
0.943302 0.085794 0.176133
1.101638 0.082521 0.176133
0.931273 0.161575 0.176133
1.022596 0.241805 0.176133
0.803024 0.222483 0.176133
1.194894 0.101132 0.176133
0.903386 0.141948 0.176133
1.106366 0.044646 0.176133
0.984340 0.114864 7.301811
1.150841 0.089082 7.301811
0.911888 0.128669 7.301811
1.199330 0.138190 7.301811
0.950646 0.086697 7.301811
1.196831 0.212563 3.983136
0.986828 0.213507 1.414094
1.194890 0.100942 1.414094
1.037704 0.241687 1.360767
1.184191 0.119162 1.360767
1.030835 0.082554 1.360767
1.102458 0.075765 1.360767
1.031133 0.089324 1.360767
1.040267 0.117255 1.360767
1.033939 0.080667 1.360767
0.838008 0.192186 1.360767
1.059772 0.114852 1.360767
1.099068 0.274563 2.607598
1.174024 0.156017 2.607598
1.359766 0.281015 2.607598
1.509556 0.164347 1.384726
0.839666 0.073134 2.144364
1.282564 0.071897 2.144364
1.079057 0.080735 2.144364
1.197537 0.090871 1.863232
1.197796 0.104817 1.863232
1.157206 0.127868 0.241564
1.001381 0.190825 0.241564
1.167332 0.136963 0.241564
0.955430 0.384781 0.241564
1.155568 0.121952 0.241564
0.923174 0.079177 0.241564
1.085291 0.095553 0.339669
0.911188 0.096922 0.339669
1.089386 0.082288 0.289135
0.915603 0.106004 1.493698
1.059698 0.137701 1.493698
0.854240 0.166504 1.493698
1.108609 0.212688 1.493698
0.875928 0.141424 0.801061
1.147271 0.146090 0.801061
0.976694 0.105493 0.801061
1.156777 0.100439 0.888541
1.018019 0.063409 0.888541
1.140863 0.184689 0.888541
1.034742 0.079529 0.888541
1.146477 0.484361 0.888541
1.038633 0.147435 0.888541
1.154904 0.155061 0.888541
1.035703 0.143530 1.062573
1.109054 0.195295 1.338026
1.020020 0.107528 1.118577
0.919556 0.094694 0.678284
1.053531 0.104602 0.678284
1.121120 0.172447 0.338822
1.095425 0.100802 0.338822
1.076953 0.096215 0.338822
1.190998 0.147285 0.338822
1.013462 0.072930 0.338822
1.323603 0.326182 0.770853
1.117597 0.127545 0.770853
1.274579 0.262382 0.770853
1.410713 0.127786 0.770853
1.196700 0.093000 0.770853
1.025307 0.076305 0.770853
1.133186 0.103051 1.775660
0.948778 0.078768 1.775660
1.094452 0.115627 0.820723
0.933153 0.176674 0.820723
1.101314 0.122680 1.464018
0.867329 0.197307 0.760673
1.233703 0.216242 0.760673
0.816104 0.157284 0.760673
1.121473 0.070751 1.448357
0.897015 0.112714 1.448357
1.084234 0.060035 1.448357
0.935648 0.109130 1.448357
1.114899 0.093208 1.049049
0.964883 0.132147 1.049049
1.156429 0.138489 1.356941
0.979459 0.185957 1.356941
1.195687 0.131105 1.356941
1.012516 0.406141 1.356941
1.267559 0.134051 1.356941
1.043719 0.062491 0.881606
1.134612 0.091007 3.977258
1.014976 0.087136 3.977258
1.127725 0.092348 3.977258
1.007242 0.197708 3.977258
1.087373 0.168045 3.977258
0.999588 0.062136 3.977258
1.130958 0.174574 3.977258
1.019473 0.132967 3.977258
1.368115 0.354963 3.977258
1.127599 0.095940 3.277386
0.879467 0.142795 3.277386
1.390029 0.093742 3.277386
1.010173 0.108837 3.277386
1.364826 0.120524 3.277386
1.051008 0.123639 3.277386
1.237745 0.177899 3.277386
0.899930 0.123309 3.277386
1.170142 0.146621 3.277386
0.945846 0.189321 3.277386
1.150387 0.113711 3.277386
0.902063 0.050864 3.277386
1.073710 0.100863 3.277386
0.864684 0.079552 3.277386
1.053424 0.101018 3.277386
0.829777 0.143345 3.277386
1.024636 0.090089 0.330262
0.916963 0.130242 8.998061
1.099016 0.376661 8.998061
0.608966 0.219115 8.998061
1.183721 0.222997 8.998061
0.784857 0.165260 8.998061
1.229147 0.128502 8.998061
0.916064 0.115046 8.998061
1.245362 0.173349 8.998061
0.964363 0.131940 0.097201
1.199493 0.110526 0.097201
1.054471 0.182622 0.097201
1.215579 0.153463 0.097201
1.059432 0.177962 0.097201
1.189686 0.159380 0.097201
1.044779 0.114139 0.097201
1.134309 0.064871 0.097201
1.050639 0.106705 0.097201
1.134612 0.137687 2.916995
0.998169 0.123971 2.916995
1.031083 0.126742 2.916995
1.023139 0.117890 2.916995
0.965904 0.342138 0.541216
1.201633 0.234452 0.541216
1.199561 0.093590 0.541216
1.376319 0.961507 1.506645
1.680260 0.367460 1.506645
1.384040 0.104097 1.506645
0.944055 0.091653 1.506645
1.153694 0.090278 1.506645
1.017353 0.088158 1.506645
1.118447 0.066664 1.506645
0.976595 0.170851 1.506645
1.115194 0.155324 1.506645
0.896035 0.243557 1.506645
1.093417 0.120214 1.717129
0.869898 0.116250 0.790936
0.927694 0.110593 0.790936
0.892026 0.111014 0.790936
1.062859 0.067434 0.790936
0.932236 0.224658 0.790936
1.119039 0.102065 0.790936
0.932489 0.098931 0.790936
1.128163 0.166655 0.790936
0.946490 0.174736 0.815672
1.184231 0.145052 1.316456
0.977388 0.155875 0.837238
1.200658 0.121165 0.837238
1.027426 0.052974 0.837238
1.145633 0.105315 0.837238
0.948069 0.112663 0.837238
1.172404 0.072941 4.683056
1.014442 0.115882 4.683056
1.165348 0.183782 1.577881
1.001736 0.114282 1.577881
1.092374 0.265850 1.577881
0.986977 0.111889 1.577881
0.677509 0.384886 1.577881
0.982633 0.090855 3.533318
0.923419 0.086001 3.533318
1.029981 0.075072 0.359597
1.047702 0.073636 0.359597
1.231786 0.116659 0.359597
1.080288 0.112213 0.493340
1.303312 0.256374 0.493340
0.917598 0.098940 0.493340
1.189117 0.177854 0.493340
1.150026 0.190542 0.493340
1.180883 0.115821 0.493340
1.015746 0.060588 0.805033
1.106022 0.113400 0.805033
0.963368 0.074953 0.523604
1.101766 0.096239 0.523604
0.948116 0.074763 0.523604
1.082221 0.142978 0.523604
0.893563 0.167799 0.523604
0.975524 0.084672 0.523604
0.925956 0.134079 0.523604
1.098619 0.094007 0.523604
0.934360 0.117868 0.523604
1.127545 0.072211 1.758155
0.938813 0.085254 1.758155
1.125846 0.094900 3.074923
0.946178 0.057561 3.074923
1.140226 0.175117 3.074923
0.967118 0.190765 3.074923
1.246611 0.314176 3.074923
1.001963 0.215052 3.157690
1.254112 0.139029 0.319731
1.058383 0.102740 0.319731
1.171652 0.082951 0.319731
1.047699 0.101807 0.319731
1.141142 0.075919 0.319731
1.041347 0.081010 0.319731
1.087684 0.134608 0.332990
1.026097 0.131178 0.332990
1.030628 0.138661 0.332990
1.029174 0.175629 5.133692
1.288438 0.210964 5.133692
1.058339 0.127225 5.133692
1.117339 0.070997 5.133692
1.478352 0.093919 5.133692
0.936418 0.174453 5.133692
1.313204 0.110940 5.133692
1.278661 0.113088 5.133692
1.183867 0.146378 5.133692
1.110664 0.134528 5.133692
1.152219 0.084176 5.133692
0.946930 0.359005 5.133692
1.163899 0.134998 5.133692
0.862763 0.104768 5.133692
1.082876 0.101429 5.133692
0.840844 0.103461 0.316811
1.035763 0.080383 0.316811
0.938579 0.109932 0.435138
1.082918 0.135206 0.435138
0.902949 0.187881 0.435138
1.126784 0.206703 0.435138
0.899730 0.168220 0.435138
1.160862 0.156949 0.435138
0.962393 0.125761 0.435138
1.180819 0.112770 0.435138
1.012055 0.061360 0.179708
1.166428 0.159039 0.179708
1.037094 0.080074 0.179708
1.184805 0.144109 0.179708
1.091771 0.215004 0.179708
1.236914 0.183583 0.179708
1.043101 0.143535 0.179708
1.178813 0.265008 0.179708
1.018110 0.120752 0.179708
1.131777 0.054173 3.634553
0.991490 0.101598 0.486234
1.029163 0.173787 0.517651
1.004038 0.091875 0.517651
0.932776 0.195473 0.517651
1.003530 0.191645 4.985104
1.027333 0.239194 4.985104
1.176560 0.245552 4.985104
0.824979 0.141841 2.216645
1.273393 0.232969 2.216645
1.223503 0.092899 2.216645
1.145551 0.092265 2.216645
1.129444 0.230880 2.216645
1.158268 0.103287 2.216645
0.988784 0.070794 2.216645
1.086484 0.122754 2.216645
0.929120 0.142915 2.216645
1.085391 0.117979 2.216645
0.890045 0.168981 2.719961
1.060559 0.161254 2.719961
0.820567 0.135376 2.719961
1.286424 0.063834 2.219835
0.898075 0.197236 2.219835
1.084533 0.057998 2.219835
0.916702 0.104541 2.219835
1.105101 0.087313 2.135560
0.924402 0.116021 2.135560
1.146305 0.095222 0.672652
0.995253 0.200058 10.902814
1.350279 0.494216 10.902814
0.914843 0.601756 0.100525
1.369220 0.180488 0.100525
1.053986 0.081983 0.100525
1.186968 0.096413 0.100525
1.060471 0.090647 0.090448
1.174663 0.088116 3.002674
0.997820 0.162895 3.002674
1.161263 0.152891 3.002674
0.968802 0.055268 3.002674
1.068153 0.196537 3.002674
0.942019 0.138511 3.002674
1.281325 0.121094 3.002674
0.945702 0.096638 3.649696
0.909900 0.126965 3.649696
0.931731 0.062481 3.649696
0.994764 0.073810 3.649696
1.363674 0.112675 3.649696
1.460518 0.146569 3.649696
1.194506 0.152429 3.649696
1.071357 0.113702 3.649696
1.137612 0.140095 2.577330
0.820648 0.200110 2.577330
1.127943 0.110288 2.577330
0.959176 0.050609 2.577330
1.069214 0.093068 0.230841
0.980084 0.081615 0.230841
1.094530 0.093358 0.230841
0.953161 0.177143 0.230841
1.085193 0.272004 0.230841
0.848215 0.144056 0.230841
1.091350 0.239775 0.230841
0.865160 0.160231 0.230841
1.126628 0.171105 0.230841
0.923096 0.124191 0.230841
1.153194 0.097415 0.230841
0.988647 0.075416 0.230841
1.162481 0.107796 0.546896
1.011229 0.083239 0.546896
1.184947 0.166891 0.546896
1.033123 0.162069 1.764065
1.231613 0.151379 1.764065
0.894887 0.154559 1.764065
1.210995 0.179543 1.764065
1.004756 0.107342 1.764065
1.153789 0.054548 1.764065
1.006213 0.088369 1.764065
1.107191 0.062487 1.764065
0.992015 0.109253 1.764065
1.018537 0.098787 0.583496
0.999058 0.084315 0.400089
1.043069 0.134356 0.400089
0.969545 0.231023 0.400089
0.950446 0.092115 0.400089
0.931009 0.390804 0.400089
1.337352 0.199917 0.400089
1.175653 0.083410 0.400089
1.079659 0.108009 0.773976
1.130808 0.093631 0.773976
1.047536 0.159495 0.773976
1.129985 0.077427 0.773976
1.038825 0.163968 0.773976
1.115929 0.197187 0.734549
0.957829 0.217550 0.734549
1.107011 0.139050 1.383489
0.911566 0.122978 0.912152
1.073253 0.081552 0.912152
0.937192 0.106460 1.315015
0.968045 0.088547 1.194102
0.914406 0.243843 1.131034
1.100342 0.088226 1.131034
0.928350 0.079694 1.131034
1.105475 0.143309 1.131034
0.928346 0.179845 1.131034
1.176574 0.137740 1.131034
0.967678 0.262457 1.131034
1.251420 0.133216 0.568809
1.021432 0.057131 0.568809
1.172560 0.104316 0.568809
1.058922 0.080150 0.568809
1.189652 0.104071 0.568809
1.054975 0.097676 0.568809
1.182367 0.171903 0.515371
1.024087 0.048498 0.515371
1.128628 0.261859 1.665761
0.955129 0.119375 1.665761
1.097817 0.123844 1.665761
0.959627 0.093983 0.655982
0.944017 0.079061 0.813106
0.979061 0.071772 0.535257
0.984403 0.094412 0.535257
0.934681 0.097834 0.535257
1.136844 0.143983 0.550718
0.783333 0.254662 0.550718
1.043367 0.107688 0.550718
1.114684 0.159056 0.550718
0.902025 0.269597 0.550718
1.146737 0.116734 0.550718
1.170467 0.104059 0.550718
1.111018 0.113842 0.550718
1.015395 0.072111 0.550718
1.095966 0.090322 0.550718
0.984161 0.082420 0.550718
1.087352 0.139635 0.550718
0.932610 0.141731 0.550718
0.951948 0.079139 0.550718
0.951435 0.126406 0.309299
1.092113 0.222766 0.309299
0.884111 0.131568 2.240853
1.096146 0.071367 2.240853
0.925428 0.080228 2.240853
1.115395 0.094114 0.627652
0.985374 0.093915 0.627652
1.171061 0.225899 0.627652
0.987246 0.187622 0.627652
1.250217 0.142513 1.508343
1.011965 0.187124 2.215086
1.266934 0.155326 1.644504
1.183131 0.273226 1.098328
1.274997 0.091102 1.098328
1.025597 0.098480 1.098328
1.161201 0.068704 1.098328
1.012672 0.072375 1.098328
1.115386 0.096698 1.098328
0.987760 0.133084 1.098328
1.079614 0.145544 1.098328
0.946432 0.186116 1.098328
0.989680 0.132977 1.098328
0.904811 0.256815 0.777947
1.328587 0.098415 0.777947
0.798380 0.082558 2.654231
0.988539 0.174980 2.654231
0.975783 0.079912 2.654231
1.190491 0.117378 2.654231
1.079417 0.076278 2.654231
1.046518 0.075727 2.654231
1.075771 0.079814 2.654231
1.087008 0.124056 2.654231
1.081338 0.116294 2.654231
0.948429 0.105213 2.654231
1.067286 0.085479 2.654231
0.922631 0.088768 2.654231
1.049701 0.067354 2.654231
0.912556 0.187539 2.654231
1.043163 0.091901 0.712413
0.939994 0.166686 0.712413
1.102999 0.178383 0.712413
0.906760 0.169801 0.712413
1.139916 0.150254 0.712413
0.947227 0.150597 1.371356
1.167029 0.109707 1.371356
0.971931 0.051382 1.218290
1.144615 0.085629 0.789474
1.025162 0.074165 1.781837
1.182430 0.099895 1.781837
0.942828 0.116652 1.781837
1.215771 0.164206 1.781837
1.025129 0.118609 1.781837
1.191359 0.268575 1.781837
0.974032 0.079814 2.275771
1.134761 0.103138 2.275771
0.968077 0.095639 2.194543
1.100214 0.072342 2.194543
0.957545 0.077763 2.194543
0.916638 0.081862 2.194543
0.918329 0.099119 2.194543
1.059161 0.078709 2.194543
0.843356 0.211852 2.194543
0.928267 0.112256 0.933430
0.726139 0.297665 0.627775
0.892026 0.126708 0.627775
1.054692 0.103615 0.627775
1.183229 0.259202 0.627775
1.107172 0.110147 0.627775
1.067259 0.069653 1.768401
1.067969 0.124162 1.768401
0.996421 0.114970 1.768401
1.071752 0.116871 1.768401
0.945419 0.147649 2.844870
1.063164 0.182031 2.844870
0.859844 0.130049 4.941918
1.135587 0.064113 4.941918
0.894615 0.125550 4.941918
1.071467 0.068732 4.941918
0.890598 0.109168 4.941918
1.108090 0.099818 4.941918
0.886037 0.062768 4.941918
1.129081 0.115526 4.941918
0.915853 0.214477 4.941918
1.276932 0.281457 4.941918
0.923327 0.315950 4.941918
1.397963 0.172574 4.941918
1.002303 0.104610 1.529184
1.214754 0.091579 0.602100
1.076932 0.242687 0.602100
1.282617 0.095933 1.106318
1.023319 0.138457 0.810316
1.194365 0.145199 0.636370
1.006138 0.065087 0.725166
1.126610 0.186553 0.725166
0.966511 0.159195 0.725166
1.107642 0.136332 0.725166
0.946532 0.124015 1.035193
1.257736 0.244090 1.035193
0.816618 0.071802 1.035193
0.998293 0.081613 1.035193
0.784966 0.109411 0.821860
1.077988 0.176271 0.526330
0.905867 0.085760 0.526330
1.111683 0.100502 0.373241
1.070596 0.131469 0.373241
1.024108 0.099770 0.405951
1.092144 0.117740 0.929667
0.904731 0.146585 0.929667
1.086555 0.094562 0.929667
1.002201 0.077427 0.929667
1.074583 0.080388 0.929667
0.974667 0.193490 1.011126
1.069842 0.121445 1.026778
0.928956 0.103375 1.026778
1.061185 0.201580 0.975791
0.886209 0.146671 0.975791
1.092901 0.161444 0.975791
0.913314 0.124371 0.975791
1.121964 0.098027 0.975791
0.964287 0.065705 0.975791
1.133568 0.080104 1.156029
0.991513 0.073158 1.156029
1.168429 0.100202 1.156029
1.014691 0.134106 1.373192
1.238675 0.158672 0.931295
1.037621 0.142290 0.835699
1.246068 0.234755 2.535737
1.023701 0.110494 2.535737
1.203974 0.047272 2.535737
1.000235 0.100584 2.535737
1.156608 0.065971 2.535737
0.972599 0.090691 1.271306
1.110647 0.096413 1.271306
0.955898 0.092976 1.271306
1.075655 0.096648 1.271306
0.914559 0.214353 1.271306
0.883284 0.095125 1.560226
0.817695 0.313542 1.560226
0.932009 0.146541 1.560226
0.655073 0.148283 1.560226
1.200032 0.184511 1.560226
0.956723 0.091249 1.473749
1.022394 0.139523 1.473749
1.048121 0.081494 1.473749
0.964784 0.090821 1.473749
1.062187 0.238799 1.473749
1.154009 0.113285 2.799758
1.060733 0.144587 2.799758
0.934337 0.123534 1.665575
1.059243 0.083917 1.665575
0.943650 0.102517 0.118767
1.138722 0.095494 0.118767
0.964684 0.242750 0.118767
1.100521 0.089475 0.118767
0.967742 0.072478 0.118767
1.108537 0.134158 0.118767
0.961100 0.197262 0.118767
1.175808 0.139035 0.118767
0.986463 0.363695 0.426286
1.280686 0.147656 0.426286
1.014745 0.070053 0.426286
1.196133 0.104631 0.426286
1.058520 0.083186 0.426286
1.219459 0.098584 0.426286
1.033691 0.206350 0.426286
1.281463 0.190747 0.507997
1.030140 0.179703 0.507997
1.227045 0.261778 0.507997
0.984950 0.138915 0.507997
1.167423 0.154686 0.507997
0.973022 0.111156 0.507997
1.115010 0.099103 0.507997
0.958518 0.070537 0.507997
1.015694 0.140198 0.507997
0.870841 0.101626 2.775522
1.140691 0.136654 2.775522
0.625903 0.239420 2.775522
1.153683 0.190179 2.775522
0.744675 0.187035 2.775522
0.785604 0.519327 0.473366
0.998973 0.120022 0.473366
0.963324 0.097957 0.643758
1.069633 0.105476 1.122171
1.127147 0.059670 1.122171
1.062737 0.093576 0.725537
1.023801 0.087093 0.725537
1.076576 0.129291 0.725537
0.973523 0.179069 0.725537
1.074252 0.225749 0.725537
0.914178 0.108929 0.725537
1.071064 0.213499 0.725537
0.906234 0.123794 0.725537
1.095092 0.084182 0.725537
0.968386 0.080638 0.725537
1.114057 0.100994 0.725537
0.978443 0.084483 0.725537
1.150031 0.119492 0.725537
0.999017 0.166560 0.725537
1.238451 0.144110 0.725537
1.028181 0.182156 0.725537
1.284960 0.193619 0.562080
0.920784 0.133248 0.562080
1.256066 0.088788 4.377226
1.181786 0.143492 4.377226
1.273847 0.077127 4.377226
0.984171 0.081550 4.377226
1.173566 0.106003 4.377226
0.939473 0.166828 4.377226
1.162149 0.148979 4.377226
0.872581 0.215986 4.377226
1.077082 0.130830 0.878069
0.894546 0.472665 0.878069
1.170077 0.083190 1.117257
0.839284 0.079416 5.471356
1.179078 0.272634 0.623571
0.612128 0.191371 0.623571
1.026197 0.091371 0.623571
0.971544 0.127839 0.623571
1.077680 0.396179 0.623571
1.028875 0.098979 0.556987
1.163240 0.112950 2.309117
1.042691 0.120959 2.309117
0.721836 0.115797 2.309117
1.051513 0.086164 2.309117
0.974600 0.089876 2.309117
1.047951 0.061375 2.809204
0.950101 0.134705 2.809204
0.589635 0.121365 1.541873
0.922825 0.142366 1.541873
1.065813 0.148530 1.541873
0.909171 0.159850 1.541873
1.098784 0.134698 1.541873
0.930465 0.186569 0.970740
1.157448 0.114828 0.970740
0.980607 0.048883 0.970740
1.138768 0.104697 0.970740
1.011984 0.072188 0.970740
1.192602 0.112569 0.970740
0.944277 0.100024 1.411640
1.231253 0.165916 1.899757
1.118540 0.060207 1.899757
1.177880 0.255683 1.899757
0.989733 0.110255 1.112887
1.188210 0.160767 0.667294
0.993623 0.105639 0.785665
1.153255 0.086164 0.785665
0.981944 0.077732 1.231139
1.095322 0.059167 1.231139
0.950229 0.087391 1.231139
1.092556 0.239949 1.231139
0.762035 0.245950 1.231139
1.150825 0.112234 1.121805
0.751623 0.253402 0.986330
0.752785 0.267940 0.986330
0.733582 0.172055 1.036537
0.994511 0.184785 1.036537
0.970003 0.147273 0.636059
1.145172 0.068038 0.636059
1.055440 0.127899 1.280430
1.041299 0.132968 1.280430
1.054095 0.114366 1.280430
1.034806 0.131432 1.280430
1.059233 0.194319 1.280430
0.952058 0.119977 1.280430
1.054894 0.561025 11.135347
0.730943 0.204371 11.135347
1.081946 0.114475 11.135347
0.867596 0.156742 11.135347
1.123333 0.154071 11.135347
0.851881 0.167741 11.135347
1.189412 0.218534 11.135347
0.862192 0.315924 11.135347
1.344220 0.290660 11.135347
0.908663 0.412680 11.135347
1.528681 0.262432 11.135347
1.004880 0.187818 11.135347
1.490935 0.167625 11.135347
1.317026 0.350389 11.135347
1.608324 0.150265 11.135347
1.023994 0.217148 11.135347
1.443596 0.194779 11.135347
0.952592 0.126911 11.135347
1.290223 0.295697 11.135347
0.851248 0.290550 11.135347
1.274605 0.241416 11.135347
0.779816 0.296317 11.135347
1.147541 0.188880 0.459046
0.867319 0.067803 1.744191
1.094605 0.088108 1.744191
0.803855 0.093665 1.744191
1.018407 0.169841 1.744191
0.659255 0.123931 1.744191
1.269817 0.158399 6.498982
0.796995 0.224635 6.498982
1.319907 0.373054 6.498982
0.935508 0.149636 1.655729
0.684353 0.186299 1.590343
1.032509 0.089769 0.555111
1.004569 0.083597 0.913378
1.061172 0.074236 0.913378
1.022413 0.230272 1.278471
1.059202 0.091944 1.278471
0.973107 0.084649 2.783484
1.065559 0.117577 2.783484
0.914441 0.136373 2.783484
1.058021 0.153674 2.783484
0.895098 0.133211 5.291610
1.106716 0.120213 5.291610
0.907593 0.069086 5.291610
1.130508 0.069950 7.591990
0.962710 0.097604 7.591990
1.244395 0.135290 7.591990
0.984989 0.116786 0.141686
1.247364 0.170380 0.141686
1.163689 0.146498 0.317030
1.291007 0.294126 0.317030
0.786636 0.094510 0.317030
1.232002 0.122616 0.317030
1.041645 0.108844 0.317030
1.206854 0.078990 0.317030
1.020188 0.091957 0.317030
1.160424 0.105131 0.317030
0.982186 0.118474 0.317030
1.131452 0.102900 0.317030
0.944075 0.219689 0.317030
1.132101 0.108751 3.102761
0.786575 0.267925 3.102761
0.678893 0.227087 3.102761
0.547386 0.181375 0.414552
1.116428 0.163943 0.414552
0.812231 0.140652 0.509575
1.126207 0.139378 0.509575
0.971372 0.247499 0.509575
1.059116 0.066468 0.363556
1.049455 0.351159 0.363556
1.022564 0.101455 0.363556
1.067244 0.172317 0.363556
1.260276 0.140613 0.363556
1.076153 0.119855 0.363556
1.015484 0.114634 3.134237
1.040348 0.055311 3.134237
0.959422 0.101825 3.134237
1.043838 0.080867 3.134237
0.933347 0.063392 3.134237
1.058987 0.131098 3.134237
0.913372 0.179885 3.134237
1.121696 0.136983 3.134237
0.933588 0.314602 2.046614
1.218184 0.126047 0.431408
1.020848 0.091206 2.196029
1.196171 0.095235 2.196029
1.139491 0.349945 2.196029
1.422733 0.123931 2.196029
1.006306 0.077110 2.196029
1.225322 0.142264 7.346327
1.049541 0.120449 7.346327
1.325843 0.294301 7.346327
0.932325 0.187778 7.346327
1.301242 0.214685 7.346327
0.876685 0.159783 7.346327
1.206847 0.140630 7.346327
0.839096 0.083226 7.346327
1.104141 0.213731 7.346327
0.686417 0.122119 7.346327
1.215961 0.096941 7.346327
0.682555 0.208668 0.384551
1.088529 0.123970 0.384551
0.793116 0.209312 0.384551
1.252319 0.171446 0.384551
0.885809 0.142811 0.384551
0.821724 0.123638 0.384551
1.008089 0.107162 0.384551
0.942743 0.196997 0.384551
1.045509 0.091241 0.613054
1.084578 0.097796 1.162849
1.047687 0.120835 1.162849
1.028027 0.167282 1.162849
1.054529 0.201756 1.162849
0.963822 0.118788 1.162849
1.048585 0.191849 1.162849
0.939804 0.116840 1.162849
1.065133 0.089382 1.298091
0.965558 0.070840 1.066742
1.081666 0.099041 1.066742
0.978296 0.074614 1.066742
1.111935 0.073329 0.985031
1.007876 0.142954 0.985031
1.195556 0.134307 1.016726
1.026852 0.161555 1.016726
1.274061 0.210991 0.985919
0.755891 0.214095 0.870298
1.342317 0.109817 0.935175
1.010799 0.108289 0.935175
1.240589 0.072066 0.586438
1.044782 0.108057 0.586438
1.206449 0.103160 0.586438
1.006109 0.185719 0.586438
1.195828 0.255745 0.586438
0.923697 0.218610 0.895169
1.145078 0.117186 0.878727
0.913539 0.386497 0.878727
0.775264 0.134151 1.059522
0.829609 0.097945 1.059522
1.127344 0.275661 1.059522
0.639936 0.168066 0.969791
1.089004 0.077390 0.969791
0.868244 0.142931 0.969791
1.038110 0.155501 0.998249
0.926418 0.197616 0.998249
0.755011 0.169416 1.011347
1.000527 0.136951 1.011347
1.276750 0.127780 1.002835
1.039290 0.095923 1.002835
0.909089 0.191374 1.043464
1.051776 0.058369 0.941748
1.031216 0.081708 1.249278
1.049319 0.078054 1.262338
0.988248 0.123308 1.262338
1.054148 0.133290 0.976832
0.966684 0.163896 1.183242
1.076898 0.130282 1.183242
0.963466 0.248335 0.537903
1.138181 0.118561 0.537903
1.004475 0.053789 0.505760
1.132189 0.103495 0.505760
1.033836 0.076742 0.786331
1.188202 0.098368 1.412780
1.036351 0.155455 1.412780
1.300134 0.179014 1.412780
1.046822 0.121705 1.412780
1.272293 0.280826 1.412780
1.272849 0.184685 1.412780
1.271967 0.202021 1.412780
0.979766 0.102318 1.637653
1.170671 0.091887 0.731122
0.989023 0.072422 0.731122
1.129723 0.074744 0.731122
0.965021 0.084302 0.731122
1.099901 0.179604 0.731122
0.851650 0.199529 0.731122
1.113861 0.102488 0.731122
0.840539 0.209922 0.731122
1.211293 0.114973 0.731122
0.804334 0.160853 0.731122
0.849478 0.184027 0.731122
0.853608 0.195117 0.731122
1.015284 0.172033 1.653292
0.938882 0.092373 1.653292
1.054227 0.156301 1.653292
1.001748 0.115980 1.770129
0.990672 0.099128 2.472060
1.024305 0.196459 0.919915
0.985229 0.101971 0.919915
1.055744 0.345149 0.919915
0.980665 0.110834 0.919915
1.055970 0.073613 0.919915
1.000021 0.083254 0.919915
1.065958 0.088797 1.251733
0.979071 0.081618 0.744160
1.088004 0.222830 0.744160
0.971392 0.171236 1.272919
1.131177 0.123944 1.272919
0.998177 0.198264 1.272919
1.212399 0.150988 1.272919
0.812757 0.072610 1.272919
1.205044 0.091777 1.272919
1.067158 0.104587 4.878505
1.347489 0.085954 4.878505
1.098061 0.128203 4.878505
1.339203 0.121240 4.878505
1.004740 0.092976 4.878505
1.236095 0.177483 4.878505
0.925226 0.193658 4.878505
1.236130 0.158974 4.878505
0.869834 0.301241 4.878505
1.190580 0.129776 4.878505
0.817578 0.067302 4.878505
1.059387 0.105866 4.878505
0.757979 0.102497 4.878505
1.044900 0.188918 4.878505
0.577263 0.140531 4.878505
